Epoch,LR,Margin,Train_Loss,Val_Loss,Dist_Pos,Dist_Neg
12,6e-07,0.5,0.043124909618023975,0.08661394534539787,0.6640785896572573,1.3916975373966027
13,3e-07,0.5,0.054408026373339316,0.0861612628374634,0.6608484981731436,1.3910440329847664
